respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0,0.2857142857142857
26708,0.14285714285714285,0.5714285714285714
26709,0,0.2857142857142857
26710,0.14285714285714285,0.5714285714285714
26711,0.5714285714285714,0.7142857142857142
26712,0,0.2857142857142857
26713,0,0.2857142857142857
26714,0,0.2857142857142857
26715,0.14285714285714285,0.5714285714285714
26716,0,0.2857142857142857
26717,0.5714285714285714,0.7142857142857142
26718,0.14285714285714285,0.5714285714285714
26719,0,0.2857142857142857
26720,0.14285714285714285,0.5714285714285714
26721,0.14285714285714285,0.5714285714285714
26722,0,0.2857142857142857
26723,0.5714285714285714,0.7142857142857142
26724,0,0.2857142857142857
26725,0.5714285714285714,0.7142857142857142
26726,0,0.2857142857142857
26727,0,0.2857142857142857
26728,0,0.2857142857142857
26729,0,0.2857142857142857
26730,0.5714285714285714,0.7142857142857142
26731,0.2857142857142857,0.2857142857142857
26732,0.2857142857142857,0.2857142857142857
26733,0.14285714285714285,0.5714285714285714
26734,0,0.2857142857142857
26735,0,0.2857142857142857
26736,0,0.2857142857142857
26737,0.14285714285714285,0.5714285714285714
26738,0,0.2857142857142857
26739,0.14285714285714285,0.5714285714285714
26740,0.14285714285714285,0.5714285714285714
26741,0,0.2857142857142857
26742,0.14285714285714285,0.5714285714285714
26743,0.14285714285714285,0.5714285714285714
26744,0.14285714285714285,0.5714285714285714
26745,0,0.2857142857142857
26746,0.5714285714285714,0.7142857142857142
26747,0,0.2857142857142857
26748,0.14285714285714285,0.5714285714285714
26749,0.14285714285714285,0.5714285714285714
26750,0,0.2857142857142857
26751,0,0.2857142857142857
26752,0.5714285714285714,0.7142857142857142
26753,0.5714285714285714,0.7142857142857142
26754,0.14285714285714285,0.5714285714285714
26755,0.14285714285714285,0.5714285714285714
26756,0.2857142857142857,0.2857142857142857
26757,0.2857142857142857,0.2857142857142857
26758,0.5714285714285714,0.7142857142857142
26759,0.14285714285714285,0.5714285714285714
26760,0,0.2857142857142857
26761,0,0.2857142857142857
26762,0.14285714285714285,0.5714285714285714
26763,0,0.2857142857142857
26764,0,0.2857142857142857
26765,0.5714285714285714,0.7142857142857142
26766,0.14285714285714285,0.5714285714285714
26767,0,0.2857142857142857
26768,0.5714285714285714,0.7142857142857142
26769,0,0.2857142857142857
26770,0,0.2857142857142857
26771,0.2857142857142857,0.2857142857142857
26772,0.2857142857142857,0.2857142857142857
26773,0,0.2857142857142857
26774,0.14285714285714285,0.5714285714285714
26775,0,0.2857142857142857
26776,0,0.2857142857142857
26777,0,0.2857142857142857
26778,0,0.2857142857142857
26779,0,0.2857142857142857
26780,0,0.2857142857142857
26781,0.14285714285714285,0.5714285714285714
26782,0,0.2857142857142857
26783,0,0.2857142857142857
26784,0,0.2857142857142857
26785,0,0.2857142857142857
26786,0,0.2857142857142857
26787,0.5714285714285714,0.7142857142857142
